arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_host,66,35,cold,7062.481,34905,27097,187.0287,214.5664,156.3611,0.0,30.6676,27.5377,estimated,37
hbm_host,42,20,cold,6684.261,28351,20543,238.4209,593.821,207.7533,0.0,30.6676,355.4001,estimated,52
hbm_host,2,38,host,7089.828,41782,54,171.848,191.5814,171.6613,0.0,0.1867,19.7334,load_back_init,34
hbm_host,16,31,cold,6924.761,32228,24420,200.2583,356.6486,169.5907,0.0,30.6676,156.3903,estimated,42
hbm_host,48,36,device,7102.132,37665,12833,169.7631,184.4561,161.9653,0.0,7.7978,14.693,load_back_init,34
hbm_host,102,34,cold,7017.691,39721,31913,197.197,269.0085,166.5294,0.0,30.6676,71.8115,estimated,40
hbm_host,82,37,cold,7092.964,30317,22509,172.2833,194.2652,141.6157,0.0,30.6676,21.9819,estimated,34
hbm_host,74,39,cold,7096.468,34949,27141,172.4262,191.1003,141.7586,0.0,30.6676,18.6741,estimated,34
hbm_host,10,38,cold,7080.537,41309,33501,175.6184,208.4682,144.9508,0.0,30.6676,32.8498,estimated,34
hbm_host,100,39,host,7115.215,35718,390,162.0398,174.5386,155.4493,0.0,6.5905,12.4988,load_back_init,33
hbm_host,7,23,cold,7137.725,24624,16816,148.6052,157.4818,117.9376,0.0,30.6676,8.8766,estimated,31
hbm_host,123,37,cold,7122.5,32662,24854,162.6149,172.8619,131.9473,0.0,30.6676,10.247,estimated,34
hbm_host,62,37,cold,7116.513,31237,23429,164.4841,178.8874,133.8165,0.0,30.6676,14.4033,estimated,33
hbm_host,19,34,cold,7103.094,39678,31870,173.4667,195.596,142.7991,0.0,30.6676,22.1293,estimated,34
hbm_host,26,31,host,7154.397,37526,5142,134.465,145.0289,133.2073,0.0,1.2577,10.5639,load_back_init,31
hbm_host,44,36,cold,6853.988,37303,29495,218.9012,447.9096,188.2336,0.0,30.6676,229.0084,estimated,47
hbm_host,68,38,cold,7175.146,38895,31087,119.2098,127.0624,88.5422,0.0,30.6676,7.8526,estimated,30
hbm_host,12,38,cold,6888.135,32444,24636,200.7509,414.5804,170.0833,0.0,30.6676,213.8295,estimated,45
hbm_host,8,37,host,7185.528,41260,172,113.3885,120.8829,113.1973,0.0,0.1912,7.4944,load_back_init,31
hbm_host,28,37,cold,6989.681,35931,28123,188.319,317.0381,157.6514,0.0,30.6676,128.7191,estimated,42
hbm_host,6,33,cold,6821.39,32652,24844,225.4766,485.9445,194.809,0.0,30.6676,260.4679,estimated,47
hbm_host,4,33,cold,6929.851,33985,26177,202.3042,380.4369,171.6366,0.0,30.6676,178.1327,estimated,44
hbm_host,39,36,host,7215.913,36491,75,91.017,95.5104,90.8433,0.0,0.1737,4.4934,load_back_init,31
hbm_host,71,34,host,7181.56,49240,8664,116.5058,131.3492,113.8403,0.0,2.6655,14.8434,load_back_init,31
hbm_host,115,38,host,7211.825,52661,373,94.8533,104.4356,94.6203,0.0,0.233,9.5823,load_back_init,31
hbm_host,25,38,host,7220.197,48583,71,90.3429,97.0636,90.1273,0.0,0.2156,6.7207,load_back_init,32
hbm_host,75,37,cold,7016.049,37126,29318,192.8494,301.2895,162.1818,0.0,30.6676,108.4401,estimated,40
hbm_host,24,27,host,7217.295,28022,12022,91.8795,103.9913,90.0753,0.0,1.8042,12.1118,load_back_init,31
hbm_host,45,35,cold,6962.622,44089,36281,201.4499,359.5883,170.7823,0.0,30.6676,158.1384,estimated,43
hbm_host,107,32,cold,7060.704,46819,39011,179.4393,261.5444,148.7717,0.0,30.6676,82.1051,estimated,36
hbm_host,110,36,host,7172.367,36121,729,116.9677,150.6505,116.6743,0.0,0.2934,33.6828,load_back_init,30
hbm_host,22,28,cold,7252.716,35328,19328,68.1467,71.0038,64.5803,0.0,3.5664,2.8571,load_back_init,30
hbm_host,43,38,cold,6925.485,29593,21785,202.7027,399.7461,172.0351,0.0,30.6676,197.0434,estimated,41
hbm_host,30,31,host,7262.968,33089,1729,57.8949,62.8708,55.4203,0.0,2.4746,4.9759,load_back_init,28
hbm_host,37,30,host,7278.528,35310,1006,44.4126,48.7264,43.8993,0.0,0.5133,4.3138,load_back_init,27
hbm_host,50,38,host,7246.81,35657,457,69.778,80.8355,69.4883,0.0,0.2897,11.0575,load_back_init,30
hbm_host,31,30,host,7149.457,50039,375,137.5001,178.6957,137.2763,0.0,0.2238,41.1956,load_back_init,31
hbm_host,59,38,host,7199.475,42373,325,102.9679,129.4904,102.7683,0.0,0.1996,26.5225,load_back_init,31
hbm_host,66,36,host,7284.312,35267,323,39.621,45.0111,39.4443,0.0,0.1767,5.3901,load_back_init,28
hbm_host,42,21,host,7285.055,30108,668,40.4667,44.5705,40.2123,0.0,0.2544,4.1038,load_back_init,27
hbm_host,116,36,cold,7060.72,35349,27541,183.5082,269.3774,152.8406,0.0,30.6676,85.8692,estimated,36
hbm_host,3,36,host,7278.128,34201,793,44.8122,52.0406,44.2983,0.0,0.5139,7.2284,load_back_init,27
hbm_host,48,37,host,7293.933,37809,113,34.4974,36.9787,34.2563,0.0,0.2411,2.4813,load_back_init,26
hbm_host,2,39,host,7288.785,41964,108,39.0892,42.8108,38.8963,0.0,0.1929,3.7216,load_back_init,26
hbm_host,82,38,host,7294.54,30565,229,34.9701,37.3484,34.8153,0.0,0.1548,2.3783,load_back_init,26
hbm_host,58,29,host,7276.375,37196,396,46.0509,56.2318,45.8713,0.0,0.1796,10.1809,load_back_init,27
hbm_host,7,24,host,7302.303,24861,221,28.9037,31.4911,28.6423,0.0,0.2614,2.5874,load_back_init,28
hbm_host,102,35,host,7294.087,40093,157,35.0931,39.7773,34.9103,0.0,0.1828,4.6842,load_back_init,26
hbm_host,10,39,host,7289.672,41473,65,38.7585,44.6438,38.5163,0.0,0.2422,5.8853,load_back_init,26
hbm_host,123,38,host,7296.27,33087,383,33.4736,38.116,33.3073,0.0,0.1663,4.6424,load_back_init,29
hbm_host,33,35,host,7176.967,42101,437,120.7638,158.5949,118.4313,0.0,2.3325,37.8311,load_back_init,30
hbm_host,62,38,host,7302.733,31390,94,29.0484,34.0361,28.8943,0.0,0.1541,4.9877,load_back_init,27
hbm_host,44,37,host,7309.302,38152,72,23.5112,27.4668,23.3363,0.0,0.1749,3.9556,load_back_init,26
hbm_host,68,39,host,7309.361,39160,248,24.6469,27.4442,24.4643,0.0,0.1826,2.7973,load_back_init,26
hbm_host,39,37,host,7311.956,36592,48,22.2166,24.8873,22.0513,0.0,0.1653,2.6707,load_back_init,27
hbm_host,73,38,device,7144.491,35426,226,141.8394,193.2964,140.0223,0.0,1.8171,51.457,load_back_init,31
hbm_host,72,30,cold,6884.291,36348,28540,200.1251,454.5029,169.4575,0.0,30.6676,254.3778,estimated,44
