arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,42,17,cold,5478.812,26010,18202,243.6233,374.0964,234.8459,0.0,8.7774,130.4731,time_stats,72
hbm_lru,82,28,cold,5466.651,27382,19574,236.1296,390.1585,232.5564,0.0,3.5732,154.0289,time_stats,72
hbm_lru,5,32,cold,5462.855,23007,15199,237.8773,393.9553,234.4985,0.0,3.3788,156.078,time_stats,72
hbm_lru,24,22,cold,5507.506,24672,16864,245.4444,349.3504,237.0764,0.0,8.368,103.906,time_stats,75
hbm_lru,8,30,cold,5592.452,35037,27229,248.8638,272.6701,244.9814,0.0,3.8824,23.8063,time_stats,70
hbm_lru,107,26,cold,5575.784,40678,32870,254.2318,292.4643,247.0956,0.0,7.1362,38.2325,time_stats,73
hbm_lru,74,32,cold,5596.294,29031,21223,252.1384,276.7536,249.526,0.0,2.6124,24.6152,time_stats,70
hbm_lru,121,31,cold,5596.589,36561,28753,256.281,278.7176,251.5551,0.0,4.7259,22.4366,time_stats,69
hbm_lru,108,27,cold,5597.526,35036,27228,259.1691,282.048,254.8307,0.0,4.3384,22.8789,time_stats,71
hbm_lru,25,30,cold,5471.926,44934,37126,240.6332,407.686,232.5947,0.0,8.0385,167.0528,time_stats,72
hbm_lru,2,29,cold,5584.976,39497,31689,252.498,300.9892,247.5529,0.0,4.9451,48.4912,time_stats,73
hbm_lru,52,33,cold,5597.567,30727,22919,262.0688,288.3983,251.9751,0.0,10.0937,26.3295,time_stats,71
hbm_lru,54,19,cold,5292.962,27145,19337,233.34,601.4349,230.4062,0.0,2.9338,368.0949,time_stats,69
hbm_lru,19,28,cold,5248.186,33617,25809,233.6827,648.8355,229.1678,0.0,4.5149,415.1528,time_stats,73
hbm_lru,43,31,cold,5621.928,25152,17344,252.9289,275.0945,250.399,0.0,2.5299,22.1656,time_stats,71
hbm_lru,44,31,cold,5619.209,34096,26288,252.5997,283.5284,248.9817,0.0,3.618,30.9287,time_stats,71
hbm_lru,100,30,cold,5507.679,30044,22236,249.6294,398.4406,239.9394,0.0,9.69,148.8112,time_stats,75
hbm_lru,58,21,cold,5437.71,32250,24442,248.0271,472.4507,234.5412,0.0,13.4859,224.4236,time_stats,72
hbm_lru,6,27,cold,5222.497,26378,18570,233.0245,690.4166,230.0461,0.0,2.9784,457.3921,time_stats,72
hbm_lru,48,28,cold,5570.985,35296,27488,252.6331,345.6049,245.8648,0.0,6.7683,92.9718,time_stats,73
hbm_lru,65,35,cold,5623.829,25083,17275,253.708,295.1408,251.3029,0.0,2.4051,41.4328,time_stats,71
