kind,t0,t1,tokens,ms,key
h2s,60.94759750366211,61.1095974445343,3200,149.0,75
d2h,65.65859746932983,65.65959739685059,320,0.7,
h2s,65.65959739685059,65.6865975856781,320,16.0,76
s2h,65.75759744644165,,,,cmp_three_tier_to-c6-t5
d2h,65.84359741210938,65.84559750556946,128,0.4,
h2s,65.84559750556946,65.8575975894928,128,7.0,77
s2h,66.45359754562378,,,,cmp_three_tier_to-c1-t2
d2h,66.53259754180908,66.53359746932983,192,0.5,
h2s,66.53359746932983,66.54859757423401,192,10.0,78
d2h,67.01659750938416,67.01759743690491,128,0.4,
h2s,67.01759743690491,67.03159737586975,128,7.0,79
s2h,67.0615975856781,,,,cmp_three_tier_to-c6-t6
d2h,67.1465973854065,67.14759755134583,64,0.2,
h2s,67.14759755134583,67.16159749031067,64,4.0,80
d2h,67.6465973854065,67.64759755134583,64,0.2,
h2s,67.64759755134583,67.66259741783142,64,4.0,81
s2h,67.73759746551514,,,,cmp_three_tier_to-c1-t3
d2h,67.93459749221802,67.9515974521637,1408,2.7,
h2s,67.95059752464294,68.03259754180908,1408,72.0,83
d2h,68.19459748268127,68.19659757614136,64,0.2,
h2s,68.19559741020203,68.2105975151062,64,4.0,84
s2h,68.24159741401672,,,,cmp_three_tier_to-c6-t7
d2h,68.3265974521637,68.32859754562378,64,0.2,
h2s,68.32859754562378,68.34259748458862,64,4.0,85
s2h,68.95659756660461,,,,cmp_three_tier_to-c7-t0
d2h,69.23959755897522,69.2565975189209,4096,7.6,
h2s,69.25559759140015,69.46659755706787,4096,201.0,87
d2h,69.32059741020203,69.32059741020203,64,0.2,
h2s,69.32059741020203,69.46759748458862,64,3.0,88
d2h,69.95659756660461,69.95759749412537,64,0.2,
h2s,69.95659756660461,69.97159743309021,64,4.0,89
d2h,70.04659748077393,70.04759740829468,64,0.2,
h2s,70.04759740829468,70.0615975856781,64,4.0,90
s2h,70.0765974521637,,,,cmp_three_tier_to-c6-t8
d2h,70.16359758377075,70.16559743881226,128,0.4,
h2s,70.16559743881226,70.17859745025635,128,6.0,91
s2h,70.23859739303589,,,,cmp_three_tier_to-c1-t4
d2h,70.39459753036499,70.41059756278992,960,1.9,
h2s,70.40959739685059,70.45859742164612,960,44.0,93
d2h,71.39259743690491,71.39359760284424,64,0.2,
h2s,71.39259743690491,71.40759754180908,64,5.0,94
s2h,71.43759751319885,,,,cmp_three_tier_to-c6-t9
d2h,71.52459740638733,71.52659749984741,64,0.2,
h2s,71.52559757232666,71.54059743881226,64,3.0,95
d2h,71.55659747123718,71.55859756469727,64,0.2,
h2s,71.55759739875793,71.57259750366211,64,3.0,96
s2h,72.56659746170044,,,,cmp_three_tier_to-c8-t0
d2h,72.66059756278992,72.66159749031067,576,1.2,
h2s,72.66159749031067,72.69359755516052,576,25.0,98
s2h,73.22459745407104,,,,cmp_three_tier_to-c1-t5
d2h,73.4515974521637,73.46859741210938,1024,2.0,
h2s,73.46759748458862,73.51659750938416,1024,46.0,100
s2h,73.95659756660461,,,,cmp_three_tier_to-c5-t1
d2h,74.02459740638733,74.02659749984741,192,0.5,
