kind,t0,t1,tokens,ms,key
s2h,6418.280076503754,6419.33207654953,19072,990.0,cmp_three_tier_wc-c148-t14
h2s,6418.320076465607,6418.983076572418,5632,619.0,21158
evict_host,6418.3230764865875,6418.3230764865875,19136,,
s2h,6419.071076631546,,,,cmp_three_tier_wc-c201-t6
evict_host,6419.244076490402,6419.244076490402,448,,
d2h,6419.245076656342,6419.247076511383,512,1.1,
h2s,6419.246076583862,6419.33207654953,512,67.0,21160
evict_device,6419.336076498032,6419.336076498032,21568,,
load_back_init,6419.336076498032,6419.336076498032,19072,,cmp_three_tier_wc-c148-t14
h2d,6419.337076663971,6419.486076593399,19072,58.5,
d2h,6419.484076499939,6419.486076593399,256,0.7,
evict_host,6419.484076499939,6419.484076499939,192,,
h2s,6419.486076593399,6419.528076648712,256,15.0,21161
s2h,6419.660076618195,6420.572076559067,26688,694.0,cmp_three_tier_wc-c119-t34
evict_host,6419.706076622009,6419.706076622009,31232,,
d2h,6420.103076457977,6420.1070766448975,128,0.4,
h2s,6420.106076478958,6420.150076627731,128,26.0,21164
s2h,6420.106076478958,,,,cmp_three_tier_wc-c161-t29
d2h,6420.148076534271,6420.150076627731,64,0.3,
h2s,6420.150076627731,6420.572076559067,64,199.0,21165
evict_device,6420.152076482773,6420.152076482773,35584,,
load_back_init,6420.153076648712,6420.153076648712,27008,,cmp_three_tier_wc-c161-t29
h2d,6420.154076576233,6420.571076631546,27008,181.5,
d2h,6420.566076517105,6420.571076631546,1088,2.2,
s2h,6420.569076538086,,,,cmp_three_tier_wc-c112-t32
s2h,6420.570076465607,,,,cmp_three_tier_wc-c192-t22
h2s,6420.571076631546,6420.843076467514,1088,51.0,21166
evict_device,6420.575076580048,6420.575076580048,14208,,
load_back_init,6420.575076580048,6420.575076580048,26688,,cmp_three_tier_wc-c119-t34
h2d,6420.578076601028,6420.843076467514,26688,128.3,
evict_device,6420.579076528549,6420.579076528549,2432,,
d2h,6420.836076498032,6420.842076539993,64,0.2,
d2h,6420.837076663971,6420.843076467514,128,0.4,
d2h,6420.840076446533,6420.843076467514,128,0.4,
h2s,6420.842076539993,6420.8790764808655,64,4.0,21167
h2s,6420.843076467514,6420.8790764808655,128,6.0,21168
h2s,6420.843076467514,6420.8790764808655,128,6.0,21169
s2h,6421.236076593399,,,,cmp_three_tier_wc-c207-t7
d2h,6421.3520765304565,6421.355076551437,128,0.4,
h2s,6421.354076623917,6421.396076440811,128,8.0,21170
d2h,6422.11207652092,6422.113076448441,192,0.5,
h2s,6422.113076448441,6422.155076503754,192,9.0,21171
s2h,6422.288076639175,,,,cmp_three_tier_wc-c203-t21
evict_device,6422.376076459885,6422.376076459885,8192,,
d2h,6422.495076656342,6422.498076677322,384,0.9,
h2s,6422.497076511383,6422.538076639175,384,18.0,21173
d2h,6422.58407664299,6422.586076498032,64,0.3,
h2s,6422.586076498032,6422.628076553345,64,4.0,21174
s2h,6422.673076629639,,,,cmp_three_tier_wc-c201-t7
d2h,6422.77007651329,6422.773076534271,64,0.2,
h2s,6422.7720766067505,6422.815076589584,64,4.0,21175
d2h,6424.296076536179,6424.298076629639,576,1.2,
h2s,6424.298076629639,6424.340076446533,576,28.0,21176
s2h,6424.432076454163,,,,cmp_three_tier_wc-c163-t30
d2h,6424.6870765686035,6424.690076589584,64,0.2,
h2s,6424.690076589584,6424.731076478958,64,4.0,21177
d2h,6424.8680765628815,6424.870076656342,64,0.2,
h2s,6424.870076656342,6424.912076473236,64,4.0,21178
s2h,6424.95907664299,,,,cmp_three_tier_wc-c192-t23
d2h,6425.111076593399,6425.115076541901,64,0.2,
h2s,6425.115076541901,6425.155076503754,64,5.0,21179
s2h,6425.115076541901,,,,cmp_three_tier_wc-c173-t43
evict_device,6425.121076583862,6425.121076583862,20736,,
load_back_init,6425.123076677322,6425.123076677322,28608,,cmp_three_tier_wc-c173-t43
h2d,6425.125076532364,6425.3010766506195,28608,92.1,
evict_device,6425.125076532364,6425.125076532364,320,,
evict_device,6425.156076669693,6425.156076669693,960,,
d2h,6425.297076463699,6425.30007648468,192,0.5,
h2s,6425.30007648468,6425.340076446533,192,9.0,21180
evict_device,6425.432076454163,6425.432076454163,1280,,
d2h,6425.478076457977,6425.480076551437,64,0.2,
h2s,6425.479076623917,6425.523076534271,64,4.0,21181
d2h,6425.662076473236,6425.665076494217,256,0.6,
d2h,6425.663076639175,6425.666076660156,64,0.3,
h2s,6425.665076494217,6425.708076477051,256,12.0,21182
h2s,6425.666076660156,6425.708076477051,64,3.0,21183
d2h,6425.706076622009,6425.708076477051,256,0.6,
h2s,6425.70707654953,6425.752076625824,256,12.0,21184
d2h,6425.749076604843,6425.751076459885,64,0.2,
h2s,6425.751076459885,6425.793076515198,64,4.0,21185
s2h,6425.751076459885,,,,cmp_three_tier_wc-c201-t8
d2h,6425.846076488495,6425.850076675415,64,0.2,
h2s,6425.850076675415,6425.891076564789,64,5.0,21186
s2h,6425.850076675415,,,,cmp_three_tier_wc-c188-t42
s2h,6425.890076637268,,,,cmp_three_tier_wc-c207-t8
d2h,6425.998076677322,6426.002076625824,192,0.5,
h2s,6426.001076459885,6426.039076566696,192,10.0,21188
d2h,6426.116076469421,6426.1180765628815,448,1.0,
evict_host,6426.116076469421,6426.116076469421,384,,
h2s,6426.1180765628815,6426.161076545715,448,21.0,21189
d2h,6426.388076543808,6426.389076471329,64,0.2,
h2s,6426.389076471329,6426.433076620102,64,5.0,21190
d2h,6426.652076482773,6426.654076576233,320,0.8,
evict_host,6426.652076482773,6426.652076482773,320,,
h2s,6426.654076576233,6426.694076538086,320,15.0,21191
s2h,6427.912076473236,,,,cmp_three_tier_wc-c121-t33
evict_device,6427.917076587677,6427.917076587677,25216,,
load_back_init,6427.918076515198,6427.918076515198,26048,,cmp_three_tier_wc-c121-t33
h2d,6427.9190764427185,6428.088076591492,26048,80.2,
evict_device,6427.920076608658,6427.920076608658,896,,
evict_device,6427.954076528549,6427.954076528549,640,,
evict_host,6428.085076570511,6428.085076570511,64,,
d2h,6428.086076498032,6428.088076591492,192,0.5,
h2s,6428.088076591492,6428.128076553345,192,9.0,21192
s2h,6428.259076595306,,,,cmp_three_tier_wc-c199-t8
evict_device,6428.305076599121,6428.305076599121,10880,,
load_back_init,6428.306076526642,6428.306076526642,11584,,cmp_three_tier_wc-c199-t8
h2d,6428.307076454163,6428.500076532364,11584,48.6,
evict_device,6428.308076620102,6428.308076620102,128,,
evict_device,6428.348076581955,6428.348076581955,3776,,
evict_host,6428.497076511383,6428.497076511383,768,,
d2h,6428.498076677322,6428.500076532364,640,1.4,
h2s,6428.500076532364,6428.542076587677,640,31.0,21194
d2h,6428.589076519012,6428.5910766124725,64,0.3,
h2s,6428.590076446533,6428.633076667786,64,4.0,21195
d2h,6429.070076465607,6429.072076559067,192,0.5,
evict_host,6429.070076465607,6429.070076465607,320,,
h2s,6429.072076559067,6429.113076448441,192,9.0,21196
s2h,6429.1580765247345,,,,cmp_three_tier_wc-c192-t24
s2h,6429.202076673508,,,,cmp_three_tier_wc-c119-t35
d2h,6429.309076547623,6429.434076547623,128,0.3,
h2s,6429.434076547623,6429.4770765304565,128,9.0,21197
s2h,6429.434076547623,,,,cmp_three_tier_wc-c187-t37
evict_device,6429.439076662064,6429.439076662064,42880,,
load_back_init,6429.441076517105,6429.441076517105,28352,,cmp_three_tier_wc-c187-t37
