conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
95,38,5915.751,251.7509794029902,306.6323,cold,31919,7808,24111,0,0,12.459,cmp_hbm_host-c95-t38
71,31,5758.565,262.8662622890115,467.8927,cold,45424,7808,37616,0,0,7.455,cmp_hbm_host-c71-t31
66,31,5895.806,257.96236779801256,330.7292,cold,34202,7808,26394,0,0,0.52,cmp_hbm_host-c66-t31
15,35,5605.237,267.0053435459995,627.6069,cold,33597,7808,25789,0,0,7.321,cmp_hbm_host-c15-t35
79,37,5938.706,262.09688618600194,298.766,cold,31795,7808,23987,0,0,12.398,cmp_hbm_host-c79-t37
19,31,5919.631,252.46205320800073,320.5662,cold,37111,7808,29303,0,0,7.3,cmp_hbm_host-c19-t31
16,29,5716.42,259.2067565499892,528.9604,cold,29466,7808,21658,0,0,7.294,cmp_hbm_host-c16-t29
63,38,5969.852,262.4109441699984,275.5674,cold,29501,7808,21693,0,0,47.843,cmp_hbm_host-c63-t38
2,34,5949.534,259.9649767840019,301.2842,cold,40717,7808,32909,0,0,7.29,cmp_hbm_host-c2-t34
49,39,5958.618,267.8014304429962,294.8116,cold,36263,7808,28455,0,0,0.881,cmp_hbm_host-c49-t39
10,34,5956.962,262.3387069510063,296.5053,cold,39791,7808,31983,0,0,7.296,cmp_hbm_host-c10-t34
115,34,5923.982,261.01469624201127,329.5253,cold,50618,7808,42810,0,0,7.267,cmp_hbm_host-c115-t34
48,32,5973.179,263.7110130270012,296.3783,cold,36507,7808,28699,0,0,7.298,cmp_hbm_host-c48-t32
110,33,5818.564,261.678278419,455.26,cold,33362,7808,25554,0,0,1.029,cmp_hbm_host-c110-t33
94,37,5973.23,266.4972773319896,305.3745,cold,27309,7808,19501,0,0,12.426,cmp_hbm_host-c94-t37
42,18,5790.678,262.46169777600153,487.9644,cold,26443,7808,18635,0,0,0.288,cmp_hbm_host-c42-t18
123,33,6005.341,263.5108081780054,278.0088,cold,31675,7808,23867,0,0,0.947,cmp_hbm_host-c123-t33
82,33,5987.057,266.2947129230015,300.6346,cold,29299,7808,21491,0,0,0.602,cmp_hbm_host-c82-t33
