conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
11,5,371.18,137.68383466399973,154.3194,cold,17424,7808,9616,0,0,4.521,cmp_three_tier-c11-t5
22,6,386.471,135.12617476200103,139.1105,cold,18715,7808,10907,0,0,6.913,cmp_three_tier-c22-t6
30,5,354.277,132.57210187499004,187.9642,device,11989,7808,4181,0,0,6.85,cmp_three_tier-c30-t5
3,5,364.663,136.91423464700347,177.8863,cold,18192,7808,10384,0,0,6.921,cmp_three_tier-c3-t5
1,5,373.571,139.53779829900304,174.4053,device,13618,7808,5810,0,0,6.914,cmp_three_tier-c1-t5
16,6,395.122,135.1715019080002,162.9323,device,9738,7808,1930,0,0,6.967,cmp_three_tier-c16-t6
6,6,395.575,140.36540537200926,163.0073,cold,15698,7808,7890,0,0,0.932,cmp_three_tier-c6-t6
29,5,398.995,142.96988663899538,159.6246,cold,16557,7808,8749,0,0,0.303,cmp_three_tier-c29-t5
20,6,388.89,141.40317526599392,177.6889,device,12918,7808,5110,0,0,0.93,cmp_three_tier-c20-t6
7,6,415.943,148.13847720499325,162.2697,device,12945,7808,5137,0,0,6.881,cmp_three_tier-c7-t6
15,6,434.221,141.60809194800095,149.7661,cold,20069,7808,12261,0,0,6.94,cmp_three_tier-c15-t6
2,5,428.411,137.30500361399027,161.4176,device,12994,7808,5186,0,0,6.838,cmp_three_tier-c2-t5
27,5,442.228,145.8253218690079,148.3945,device,13457,7808,5649,0,0,6.943,cmp_three_tier-c27-t5
17,5,268.882,125.4420406769932,334.3557,cold,16390,7808,8582,0,0,0.9,cmp_three_tier-c17-t5
28,5,410.151,137.74651715200162,204.0847,device,15442,7808,7634,0,0,0.897,cmp_three_tier-c28-t5
31,5,387.559,136.311633780002,229.231,device,10501,7808,2693,0,0,0.476,cmp_three_tier-c31-t5
8,6,410.774,145.48694297499605,206.6704,cold,18923,7808,11115,0,0,0.825,cmp_three_tier-c8-t6
4,6,446.763,155.86847610599943,181.673,cold,22688,7808,14880,0,0,0.51,cmp_three_tier-c4-t6
12,6,440.342,142.79273250099504,206.3469,device,14843,7808,7035,0,0,0.483,cmp_three_tier-c12-t6
24,6,498.961,146.08953127200948,152.1084,device,11722,7808,3914,0,0,12.055,cmp_three_tier-c24-t6
26,7,500.861,144.18932429200504,154.0039,device,11077,7808,3269,0,0,6.912,cmp_three_tier-c26-t7
21,6,494.563,145.60373570800584,160.7309,device,13196,7808,5388,0,0,6.93,cmp_three_tier-c21-t6
23,6,508.725,141.68256479800039,156.1854,device,13003,7808,5195,0,0,6.907,cmp_three_tier-c23-t6
18,6,508.77,145.74307191600383,156.4898,device,12769,7808,4961,0,0,6.954,cmp_three_tier-c18-t6
14,7,509.561,153.78654225199716,163.5789,cold,18570,7808,10762,0,0,0.584,cmp_three_tier-c14-t7
13,6,455.284,155.83001795399468,225.2462,cold,18392,7808,10584,0,0,0.501,cmp_three_tier-c13-t6
19,6,510.936,161.38744529800897,178.6304,cold,17454,7808,9646,0,0,17.032,cmp_three_tier-c19-t6
0,7,520.269,158.36511579100625,173.9954,device,10808,7808,3000,0,0,6.821,cmp_three_tier-c0-t7
22,7,532.535,156.365861615006,162.8985,cold,18968,7808,11160,0,0,6.951,cmp_three_tier-c22-t7
25,6,528.894,150.69680021399108,181.7565,device,14232,7808,6424,0,0,6.88,cmp_three_tier-c25-t6
30,6,543.139,149.87102948100073,168.0604,device,12735,7808,4927,0,0,0.896,cmp_three_tier-c30-t6
1,6,554.912,154.91230300199823,163.6313,device,14397,7808,6589,0,0,6.933,cmp_three_tier-c1-t6
16,7,559.009,158.35764034101157,161.2601,cold,16404,7808,8596,0,0,0.954,cmp_three_tier-c16-t7
3,6,543.191,164.3546610219928,191.3815,cold,20623,7808,12815,0,0,0.64,cmp_three_tier-c3-t6
29,6,559.549,171.82504320100998,185.0969,cold,21896,7808,14088,0,0,0.928,cmp_three_tier-c29-t6
9,6,462.942,164.609050027997,291.8876,cold,20758,7808,12950,0,0,0.944,cmp_three_tier-c9-t6
20,7,567.074,177.01104470800783,192.653,device,13433,7808,5625,0,0,0.494,cmp_three_tier-c20-t7
10,5,572.34,180.79580711499148,198.1643,cold,19197,7808,11389,0,0,102.2,cmp_three_tier-c10-t5
6,7,565.486,174.81135464800172,216.2656,cold,15986,7808,8178,0,0,6.901,cmp_three_tier-c6-t7
2,6,596.713,184.5665816170076,194.3576,device,13227,7808,5419,0,0,6.883,cmp_three_tier-c2-t6
27,6,591.099,190.18090380400827,221.7306,cold,17630,7808,9822,0,0,0.475,cmp_three_tier-c27-t6
17,6,603.764,185.05349315899366,218.6768,cold,17481,7808,9673,0,0,0.525,cmp_three_tier-c17-t6
7,7,578.706,180.6772994560015,253.249,device,14270,7808,6462,0,0,0.492,cmp_three_tier-c7-t7
15,7,584.511,185.75941192600294,248.0367,cold,21206,7808,13398,0,0,0.523,cmp_three_tier-c15-t7
28,6,621.14,199.79923431600037,218.7011,cold,16138,7808,8330,0,0,6.902,cmp_three_tier-c28-t6
11,6,627.691,211.99437800599844,226.2601,cold,17596,7808,9788,0,0,102.191,cmp_three_tier-c11-t6
8,7,624.385,206.76532747900637,237.4763,cold,19415,7808,11607,0,0,6.938,cmp_three_tier-c8-t7
31,6,623.681,197.25852334299998,238.1922,device,11149,7808,3341,0,0,6.888,cmp_three_tier-c31-t6
4,7,635.254,216.72948000900215,238.6407,cold,22982,7808,15174,0,0,6.816,cmp_three_tier-c4-t7
26,8,655.186,206.5621200170135,231.5252,device,11187,7808,3379,0,0,0.319,cmp_three_tier-c26-t8
24,7,658.021,209.23261264400207,228.6899,device,12115,7808,4307,0,0,6.948,cmp_three_tier-c24-t7
12,7,653.652,205.98732102800568,233.559,cold,15684,7808,7876,0,0,6.96,cmp_three_tier-c12-t7
23,7,665.427,207.33113076099835,230.5072,device,13920,7808,6112,0,0,0.516,cmp_three_tier-c23-t7
21,7,662.244,210.5147539239988,234.5729,device,13352,7808,5544,0,0,6.948,cmp_three_tier-c21-t7
14,8,680.128,205.49556015399867,225.8219,cold,18742,7808,10934,0,0,6.987,cmp_three_tier-c14-t8
18,7,672.208,207.1847218789917,244.787,device,12969,7808,5161,0,0,6.946,cmp_three_tier-c18-t7
13,7,687.483,208.21888087999832,234.7029,cold,19121,7808,11313,0,0,6.95,cmp_three_tier-c13-t7
0,8,711.49,205.2740860729973,216.2042,device,10955,7808,3147,0,0,17.225,cmp_three_tier-c0-t8
22,8,702.368,214.39581194300263,230.7551,cold,19470,7808,11662,0,0,6.932,cmp_three_tier-c22-t8
16,8,727.137,212.19826454100257,215.0377,cold,16553,7808,8745,0,0,6.866,cmp_three_tier-c16-t8
1,7,725.416,207.12109197500104,216.7976,device,14564,7808,6756,0,0,6.872,cmp_three_tier-c1-t7
25,7,717.622,209.4145267809945,236.9448,device,14714,7808,6906,0,0,6.971,cmp_three_tier-c25-t7
19,7,690.456,215.33841746600228,267.5206,cold,19618,7808,11810,0,0,0.888,cmp_three_tier-c19-t7
30,7,711.712,209.07538307899085,259.2256,device,13304,7808,5496,0,0,0.512,cmp_three_tier-c30-t7
29,7,751.609,217.90912368599675,231.8654,cold,22187,7808,14379,0,0,6.96,cmp_three_tier-c29-t7
9,7,761.765,220.2851174410025,228.5247,cold,21918,7808,14110,0,0,6.933,cmp_three_tier-c9-t7
20,8,766.664,220.9420506220049,238.4959,device,13585,7808,5777,0,0,6.931,cmp_three_tier-c20-t8
