kind,t0,t1,tokens,ms,key
d2h,928.9972987174988,929.1402986049652,1920,19.6,
evict_host,928.9992988109589,928.9992988109589,7040,,
d2h,929.0002987384796,929.1552987098694,5440,55.4,
d2h,929.1392986774445,929.1552987098694,128,1.3,
d2h,930.6242988109589,930.6262986660004,128,1.5,
evict_device,930.6652987003326,930.6652987003326,8064,,
evict_device,930.7032988071442,930.7032988071442,8192,,
evict_host,939.427298784256,939.427298784256,8192,,
d2h,939.4282987117767,939.512298822403,8192,83.4,
d2h,939.4292986392975,939.5472986698151,3456,35.2,
d2h,940.1252987384796,940.1272988319397,64,0.8,
d2h,941.2402987480164,941.2782986164093,128,1.5,
evict_device,941.2802987098694,941.2802987098694,3392,,
evict_device,941.3182988166809,941.3182988166809,6848,,
evict_host,952.7912986278534,952.7912986278534,9344,,
d2h,952.7922987937927,952.8762986660004,8192,83.4,
evict_host,952.7932987213135,952.7932987213135,8192,,
d2h,952.7942986488342,952.9542987346649,6208,63.0,
d2h,954.0242986679077,954.025298833847,64,0.8,
d2h,958.353298664093,958.3922986984253,256,2.8,
evict_device,958.393298625946,958.393298625946,11712,,
evict_device,958.4332988262177,958.4332988262177,6592,,
evict_device,964.0782988071442,964.0782988071442,5440,,
evict_host,970.8182988166809,970.8182988166809,5376,,
d2h,970.8192987442017,975.7982988357544,8192,83.8,
evict_host,970.8202986717224,970.8202986717224,10880,,
d2h,970.8212988376617,975.8582987785339,5888,59.9,
d2h,975.7152986526489,975.9222986698151,2240,22.9,
evict_host,975.7162988185883,975.7162988185883,10240,,
d2h,975.717298746109,975.9462988376617,6464,65.6,
d2h,978.0772986412048,978.1172986030579,320,3.5,
evict_device,978.119298696518,978.119298696518,5760,,
evict_host,982.9232988357544,982.9232988357544,3520,,
d2h,982.9242987632751,983.0062987804413,6848,69.8,
d2h,983.409298658371,983.4102988243103,64,0.8,
d2h,984.7902987003326,984.8282988071442,128,1.5,
evict_device,984.8302986621857,984.8302986621857,8768,,
evict_device,984.8682987689972,984.8682987689972,6016,,
evict_host,993.4952986240387,993.4952986240387,8192,,
d2h,993.496298789978,993.5802986621857,8192,83.5,
evict_host,993.4972987174988,993.4972987174988,6592,,
d2h,993.4982986450195,993.6142988204956,3328,33.8,
d2h,995.9132986068726,995.9142987728119,64,0.8,
evict_device,995.9522986412048,995.9522986412048,8192,,
evict_device,995.9902987480164,995.9902987480164,11584,,
evict_host,1008.456298828125,1008.456298828125,5440,,
d2h,1008.4572987556458,1013.3042986392975,8192,83.1,
evict_host,1008.4582986831665,1008.4582986831665,5760,,
d2h,1008.4592986106873,1013.3662986755371,6144,62.4,
d2h,1013.2212986946106,1013.4282987117767,1984,20.2,
evict_host,1013.2222986221313,1013.2222986221313,6528,,
d2h,1013.2242987155914,1013.4502987861633,6272,63.8,
d2h,1013.9132986068726,1013.9152987003326,128,1.5,
evict_device,1013.9542987346649,1013.9542987346649,6976,,
evict_host,1017.7712986469269,1017.7712986469269,8256,,
d2h,1017.7722988128662,1017.853298664093,5504,56.1,
d2h,1019.2542986869812,1019.2932987213135,1856,19.1,
evict_device,1019.2962987422943,1019.2962987422943,4544,,
evict_host,1023.3902986049652,1023.3902986049652,8192,,
d2h,1023.3912987709045,1023.4722986221313,5760,58.7,
d2h,1024.1132986545563,1024.1152987480164,64,0.8,
evict_device,1024.1542987823486,1024.1542987823486,8192,,
evict_device,1024.193298816681,1024.193298816681,14400,,
evict_host,1035.8462986946106,1035.8462986946106,11584,,
d2h,1035.8472986221313,1038.1412987709045,8192,83.3,
d2h,1035.8482987880707,1038.2102987766266,2688,27.3,
evict_host,1038.0582988262177,1038.0582988262177,6976,,
d2h,1038.0602986812592,1038.2512986660004,5440,55.3,
d2h,1038.06129860878,1038.2512986660004,2688,27.3,
d2h,1038.3082988262177,1038.3102986812592,128,1.5,
evict_device,1038.3492987155914,1038.3492987155914,6400,,
evict_host,1044.518298625946,1044.518298625946,12736,,
d2h,1044.5192987918854,1044.603298664093,8192,83.4,
d2h,1044.5202987194061,1044.6402986049652,512,5.2,
d2h,1045.0432987213135,1045.0452988147736,64,0.8,
evict_device,1045.0852987766266,1045.0852987766266,7552,,
d2h,1050.3252987861633,1050.409298658371,7488,76.3,
d2h,1051.4212987422943,1051.4232988357544,64,0.8,
evict_host,1051.7832987308502,1051.7832987308502,64,,
d2h,1051.784298658371,1051.7852988243103,64,0.8,
evict_device,1051.8252987861633,1051.8252987861633,10944,,
evict_device,1051.8642988204956,1051.8642988204956,5824,,
evict_host,1062.8922986984253,1062.8922986984253,14336,,
d2h,1062.893298625946,1062.9772987365723,8192,83.4,
d2h,1062.8942987918854,1063.0572986602783,5952,60.5,
d2h,1064.8992986679077,1064.9012987613678,128,1.5,
evict_device,1064.9402987957,1064.9402987957,7616,,
evict_host,1070.6252987384796,1070.6252987384796,8384,,
d2h,1070.6272988319397,1070.7102987766266,8128,82.7,
d2h,1071.5962986946106,1071.6352987289429,192,2.2,
evict_device,1071.637298822403,1071.637298822403,8320,,
evict_host,1079.2692987918854,1079.2692987918854,8320,,
d2h,1079.2712986469269,1079.355298757553,8192,83.5,
evict_host,1079.2712986469269,1079.2712986469269,8192,,
d2h,1079.2722988128662,1079.393298625946,2112,21.5,
d2h,1079.4342987537384,1079.4352986812592,128,1.5,
evict_device,1079.4752986431122,1079.4752986431122,14272,,
evict_host,1089.087298631668,1089.087298631668,5824,,
d2h,1089.0882987976074,1089.172298669815,8192,83.4,
d2h,1089.0892987251282,1089.2272987365723,1728,17.5,
evict_host,1089.0912988185883,1089.0912988185883,7616,,
d2h,1089.092298746109,1089.2272987365723,3648,37.1,
d2h,1089.4162986278534,1089.4182987213135,128,1.5,
d2h,1090.1442987918854,1090.1462986469269,64,0.8,
evict_device,1090.18629860878,1090.18629860878,8832,,
evict_device,1090.2252986431122,1090.2252986431122,8192,,
evict_host,1099.137298822403,1099.137298822403,2880,,
d2h,1099.1382987499237,1099.2222986221313,8192,83.6,
evict_host,1099.1392986774445,1099.1392986774445,5440,,
d2h,1099.1402986049652,1099.2602987289429,3584,36.4,
d2h,1099.7812986373901,1099.7832987308502,64,0.8,
d2h,1099.8212988376617,1099.8642988204956,576,6.2,
evict_device,1099.8252987861633,1099.8252987861633,2176,,
evict_host,1104.9922986030579,1104.9922986030579,6080,,
